Id;MAT_1SEM_PROM;FIS_1SEM_PROM;ING_1SEM_PROM;ACTF_1SEM_A;ACTF_1SEM_R;OTRANS_1SEM_A;OTRANS_1SEM_R;OTRANS_1SEM_PROM;ESP_1SEM_A;ESP_1SEM_R;ESP_1SEM_PROM;INS_1SEM;PROM_1SEM;MAT_2SEM_PROM;FIS_2SEM_PROM;ING_2SEM_PROM;ACTF_2SEM_A;ACTF_2SEM_R;OTRANS_2SEM_A;OTRANS_2SEM_R;OTRANS_2SEM_PROM;ESP_2SEM_A;ESP_2SEM_R;ESP_2SEM_PROM;INS_2SEM;PROM_2SEM;INSC_AnO;PROM_AnO;GENERO;NOM_CARRERA;TIPO_CARRERA;nombre_nacionalidad;descripcion_situacion_egreso_postulante;nombre_comuna_EM;nombre_provincia_EM;nombre_region_EM;nombre_dependencia_EM;nombre_grupo_dependencia_EM;descripcion_rama_educacional_EM;nombre_secretaria_admision;numero_estado_civil;descripcion_trabajo_remunerado;numero_horario_trabajo;descripcion_proseguir_estudios;descripcion_jefe_familia;descripcion_fuente_financiamiento_estudio_superior;descripcion_fuente_financiamiento_estudio_superior2;inferior_ingreso_bruto_fam;superior_ingreso_bruto_fam;nombre_cobertura_salud;descripcion_viven_padres;descripcion_nivel_educacion_padre;descripcion_nivel_educacion_madre;descripcion_situacion_ocupacional_padre;descripcion_situacion_ocupacional_madre;descripcion_tipo_organismo_trabajan_padre;descripcion_tipo_organismo_trabajan_madre;descripcion_ocupacion_principal_padre;descripcion_ocupacion_principal_madre;descripcion_rama_actividad_padre;descripcion_rama_actividad_madre;horas_promedio_trabajo;cantidad_personas_grupo_familiar;cuantos_trabajan_grupo_familiar;cuantos_estudian_grupo_pre_basica;cuantos_estudian_grupo_basica;cuantos_estudian_grupo_media_1_3;cuantos_estudian_grupo_media_4;cuantos_estudian_grupo_superior;cuantos_estudian_grupo_otras;ptje_nem;ptje_leng;ptje_mate;ptje_hycs;ptje_cien
787;62;;79;1;;2;;70;2;;65;7;68;58;55;55;1;;;;;1;2;51;7;54;14;61;F;Técnico Universitario en Control de Alimentos;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Madre del postulante;Padres del Postulante;Otros familiares;278001;834000;Isapre;Ambos viven;Universitaria completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Independiente;Privado o particular;Profesional con cinco o más anos de estudios  universitarios;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;0;5;2;0;0;1;0;0;0;455;530;581;0;467
815;84;81;73;1;;;;;3;;78;7;79;83;;91;;;1;;64;4;;77;7;78;14;78;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Corporación Municipal;Municipal ;Humanista científico diurno.;Valparaíso;soltero(a);Ocasionalmente;4;En forma independiente;El postulante;Otros familiares;Otras fuentes;0;278000;Fonasa;Sólo el padre;Media incompleta;Media incompleta;Otra situación;Otra situación;Otro;Otro;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Dueno de casa;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;Dueno de casa.;32;3;0;0;0;0;0;0;0;558;576;579;0;459
817;;;68;1;;1;;65;2;1;53;6;58;73;;;1;;;;;3;2;55;7;58;13;58;M;Ingeniería de Ejecución en Mecánica de Procesos y Mantenimiento Industrial;INGENIERÍA;Chilena;Promoción del ano& Nacional - alumno regular.;RANCAGUA;CACHAPOAL;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Rancagua;soltero(a);Sin Datos;0;Sin Datos;Sin Datos;Sin Datos;Sin Datos;810001;1080000;Isapre;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin datos;Sin datos;0;0;0;0;0;0;0;0;0;517;560;608;0;564
818;;55;;;;1;1;63;;1;50;4;58;64;;92;1;;;;;2;1;44;6;58;10;58;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;278001;834000;Fonasa;Ambos viven;Media completa;Centro de formación técnica completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Transporte& almacenaje y comunicaciones. Transporte terrestre&  aéreo& marítimo. Comunicaciones telegráficas& telefónicas& radio y TV.;0;5;2;0;1;0;0;1;0;682;591;580;0;531
819;76;;;1;;2;;79;2;2;56;8;65;65;55;;;;;;;3;;57;5;58;13;62;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Préstamo;0;278000;Fonasa;Ambos viven;Básica completa;Media completa;Trabaja sólo ocasionalmente;Trabaja sólo ocasionalmente;Independiente;Independiente;Sin Datos;Sin Datos;Transporte& almacenaje y comunicaciones. Transporte terrestre&  aéreo& marítimo. Comunicaciones telegráficas& telefónicas& radio y TV.;Comercio al por mayor y menor. Bancos y seguros;0;4;2;0;0;0;1;0;0;641;507;562;536;446
822;30;55;79;1;;1;;68;;3;33;8;47;;;;;;;;;;;;;;8;47;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;QUILPUE;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con familiares;Otro familiar del postulante;Padres del Postulante;Otros familiares;278001;834000;Isapre;Ambos viven;Media incompleta;Media completa;Activo& tiene trabajo remunerado;Dueno de casa;Fiscal o semifiscal;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;Dueno de casa.;0;4;1;0;1;0;1;0;0;558;589;562;0;479
824;55;;55;;;2;;64;2;1;56;7;58;78;66;61;;;;;;1;;58;4;66;11;61;F;Técnico Universitario en Química;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA DE SANTIAGO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Puente Alto;soltero(a);No;0;Otros;Padre del postulante;Padres del Postulante;Otras fuentes;278001;834000;Isapre;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;0;6;2;0;0;0;1;0;0;682;518;558;0;488
829;56;55;75;1;;;;;3;;68;7;65;50;;69;;;1;;56;4;;66;7;63;14;64;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;MACHALI;CACHAPOAL;REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;Rancagua;soltero(a);Sí& permanentemente;1;En pensión;Madre del postulante;Préstamo;Padres del Postulante;144001;288000;Fonasa;Ambos viven;Básica incompleta;Media completa;Otra situación;Trabaja sólo ocasionalmente;Independiente;Dueno de casa;Obrero agrícola o minero calificado& mecánico& electricista&  tractorista& etc.;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;45;5;3;0;1;1;0;0;0;641;501;529;0;531
830;;;10;;1;;1;0;;3;0;6;2;;;;;;;;;;;;;;6;2;M;Ingeniería de Ejecución en Mecánica de Procesos y Mantenimiento Industrial;INGENIERÍA;Chilena;Promoción del ano& Nacional - alumno regular.;MAIPU;SANTIAGO;REGION METROPOLITANA DE SANTIAGO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Santiago;soltero(a);No;0;Con sus padres;Madre del postulante;Padres del Postulante;Beca;135001;270000;Isapre;Sólo la madre;Media completa;Media completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Comercio al por mayor y menor. Bancos y seguros;Dueno de casa.;0;6;1;0;2;1;1;0;1;621;546;608;563;557
837;62;;;1;;2;;68;4;;60;8;62;57;22;;;;;;;;4;25;6;30;14;47;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA DE SANTIAGO;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Santiago;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Trabajo personal;720001;864000;Isapre;Ambos viven;Universitaria completa;Universitaria completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Fiscal o semifiscal;Fiscal o semifiscal;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Profesional con cinco o más anos de estudios  universitarios;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;0;4;2;0;0;0;0;2;0;517;626;591;652;0
838;57;43;84;1;;;;;3;;78;7;70;60;61;83;;;1;;59;4;;75;8;70;15;70;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;CALERA;QUILLOTA;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;Quillota;soltero(a);No;0;Con familiares;Cónyuge del postulante;Beca;Préstamo;144001;288000;Fonasa;Ambos viven;Media incompleta;Básica completa;Activo& tiene trabajo remunerado;Trabaja sólo ocasionalmente;Privado o particular;Privado o particular;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;Agricultura& ganadería& pesca y caza.;0;4;2;0;0;0;1;0;0;641;458;546;567;0
854;63;59;55;1;;1;;66;2;;79;7;67;55;;57;1;;;1;46;3;;71;7;62;14;64;M;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Trabajo personal;Otros familiares;0;278000;Fonasa;Ambos viven;Básica incompleta;Básica completa;Trabaja sólo ocasionalmente;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;8;1;0;1;1;1;0;0;560;541;516;585;0
857;10;;;1;;1;1;54;;4;22;8;29;;;;;;;;;;;;;;8;29;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Vina del Mar;soltero(a);No;0;Con familiares;Abuelo(a);Otros familiares;Otros familiares;135001;270000;Fonasa;Ambos viven;Básica incompleta;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Dueno de casa;Agricultura& ganadería& pesca y caza.;Dueno de casa.;0;4;1;0;0;0;1;0;0;641;486;541;0;474
862;;46;;;;2;;75;2;;92;5;76;41;51;78;;;1;;69;3;;70;7;64;12;69;F;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Beca;Préstamo;0;278000;Otro;Ambos viven;Media completa;Media incompleta;Trabaja sólo ocasionalmente;Dueno de casa;Independiente;Dueno de casa;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;4;1;0;1;0;0;0;1;621;482;520;400;0
870;48;55;60;1;;1;;74;2;;60;7;60;;;;;;;;;;;;;;7;60;M;Técnico Universitario en Proyectos de Ingeniería;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Otros familiares;0;278000;Fonasa;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;0;5;2;0;1;1;1;0;0;499;449;536;0;531
875;48;55;7;;1;1;;80;2;;58;7;51;59;;;1;;1;;56;2;1;43;6;49;13;50;M;Técnico Universitario en Proyectos de Ingeniería;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;CALBUCO;LLANQUIHUE;REGION DE LOS LAGOS;Municipal;Municipal ;Humanista científico diurno.;Puerto Montt;soltero(a);No;0;En pensión;Madre del postulante;Padres del Postulante;Trabajo personal;0;278000;Fonasa;Ambos viven;Media completa;Media completa;Cesante;Activo& tiene trabajo remunerado;Otro;Privado o particular;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Sin datos;Agricultura& ganadería& pesca y caza.;0;4;1;0;1;0;0;1;0;599;496;548;530;504
884;55;57;63;;;;;;4;;65;7;62;56;;55;;;2;;56;3;1;59;8;57;15;59;M;Técnico Universitario en Mecánica Automotriz;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional comercial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Otro;Ambos viven;Media completa;Básica completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Dueno de casa;Sin datos;Sin datos;0;4;1;0;0;0;0;0;0;539;542;558;473;0
886;;58;;;;2;;72;2;;79;5;72;32;;0;;1;;1;52;1;2;29;7;29;12;48;F;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;QUINTERO;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Vina del Mar;soltero(a);No;0;Con sus padres;Madre del postulante;Préstamo;Beca;0;135000;Fonasa;Sólo la madre;Media incompleta;Centro de formación técnica incompleta;Sin Datos;Activo& tiene trabajo remunerado;Sin Datos;Privado o particular;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;0;4;1;0;1;0;0;1;0;517;527;578;568;397
888;67;;;;;2;;71;1;2;54;6;62;41;43;91;1;;;;;1;;77;5;63;11;62;F;Técnico Universitario en Control del Medio Ambiente;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Préstamo;Padres del Postulante;278001;834000;Isapre;Ambos viven;Centro de formación técnica completa;Centro de formación técnica completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Transporte& almacenaje y comunicaciones. Transporte terrestre&  aéreo& marítimo. Comunicaciones telegráficas& telefónicas& radio y TV.;Dueno de casa.;0;5;1;0;0;0;0;2;0;558;607;540;582;0
895;;40;;;;2;;76;2;;76;5;69;72;69;73;1;;1;;73;3;;78;8;75;13;72;F;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;CON CON;VALPARAISO;REGION DE VALPARAISO;Corporación Municipal;Municipal ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Madre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Fonasa;Sólo la madre;Básica completa;Básica incompleta;Jubilado o pensionado (no reincorporado);Activo& tiene trabajo remunerado;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin datos;Sin datos;0;2;1;0;0;0;1;0;0;599;499;562;0;437
913;86;79;55;1;;1;;61;2;;61;7;67;83;;75;1;;1;;67;4;;63;8;68;15;68;M;Técnico Universitario en Proyectos de Ingeniería;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Quilpue;soltero(a);No;0;Con sus padres;Padre del postulante;Beca;Beca;144001;288000;Fonasa;Ambos viven;Universitaria incompleta;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;9;1;0;2;1;1;0;0;455;506;677;548;515
929;57;31;67;1;;;;;2;1;63;7;57;32;55;69;;;1;;77;3;1;70;8;64;15;61;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;SAN FELIPE;SAN FELIPE DE ACONCAGUA;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;San Felipe;soltero(a);No;0;En pensión;Madre del postulante;Padres del Postulante;Préstamo;0;278000;Fonasa;Sólo la madre;Media completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Otro;Privado o particular;Obrero agrícola o minero calificado& mecánico& electricista&  tractorista& etc.;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Explotación de minas y canteras;Agricultura& ganadería& pesca y caza.;0;5;2;0;0;0;1;0;1;621;446;525;514;520
936;56;57;94;1;;;;;3;;69;7;69;72;;94;;;1;;73;4;;74;7;76;14;73;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;LIMACHE;MARGA MARGA;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Otros familiares;144001;288000;Fonasa;Ambos viven;Básica completa;Media incompleta;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Otro;Privado o particular;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Agricultura& ganadería& pesca y caza.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;0;5;3;0;1;0;1;0;1;641;501;504;473;477
